Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
7661, 3.47865516839999955e+01, 4.60000000000000995e+01, 9.85860590011976845e-02, 4.02909853801181831e-03, 5.00250001920760724e+02, 1.22664311503239151e+03, 1.22639185700276994e+03, 2.12744272201667613e-05, 6.89944462623128807e-02, 1.31727578416635633e-03, 8.38896304322076097e-02, 6.19637652495746913e-02, 9.84685314733967226e-02, 8.87759715788504350e-02, 3.29318946041588900e-01, 6.70751586930644450e+00
7662, 3.48501605989999987e+01, 4.60093457943926225e+01, 9.87552743451093895e-02, 4.02393727638311605e-03, 5.00250001920760951e+02, 1.22664323993603625e+03, 1.22639189311715745e+03, 2.12796780668182775e-05, 6.82969877280742294e-02, 1.31808292863341446e-03, 8.37956883775843320e-02, 6.19015046543299127e-02, 9.86661419202615741e-02, 8.87004817027559345e-02, 3.29520732158353646e-01, 6.69640737703292199e+00
7663, 3.48543921579999960e+01, 4.60186915887851455e+01, 9.92188520781698835e-02, 4.01762523966119924e-03, 5.00250001920760951e+02, 1.22664336443976458e+03, 1.22639192507349549e+03, 2.12850349522741516e-05, 6.70147625910681721e-02, 1.31889761585440293e-03, 8.36966537157904228e-02, 6.18405281660524830e-02, 9.90284328805191988e-02, 8.86241040748310949e-02, 3.29724403963600587e-01, 6.68023379378630899e+00
7664, 3.48587069929999984e+01, 4.60280373831776686e+01, 9.96584278387838557e-02, 4.01028408790444525e-03, 5.00250001920760951e+02, 1.22664348854520313e+03, 1.22639195603195549e+03, 2.12904820311063393e-05, 6.51988483724252332e-02, 1.31972052314071686e-03, 8.35834996707376376e-02, 6.17808356920874074e-02, 9.95084294685303072e-02, 8.85468375254253037e-02, 3.29930130785179521e-01, 6.65895672389572546e+00
7665, 3.48629975730000012e+01, 4.60373831775701916e+01, 1.00011509742938751e-01, 4.00202840104667799e-03, 5.00250001920761065e+02, 1.22664361225398693e+03, 1.22639198289409569e+03, 2.12960021475002604e-05, 6.48345817779908823e-02, 1.32055210325010206e-03, 8.34571262641433248e-02, 6.17224270790422969e-02, 9.98962724617216413e-02, 8.84686808227463928e-02, 3.30138025812525659e-01, 6.63257081780182745e+00
7666, 3.48671522269999983e+01, 4.60467289719627146e+01, 1.00268218577125132e-01, 3.99295960866882099e-03, 5.00250001920760837e+02, 1.22664373556776536e+03, 1.22639200414435641e+03, 2.13015775439152037e-05, 6.46098159584960891e-02, 1.32139248879417160e-03, 8.33176223006215633e-02, 6.16653020809016794e-02, 1.00182662308094750e-01, 8.83896326254171860e-02, 3.30348122198542815e-01, 6.60109572404883060e+00
7667, 3.48712788989999964e+01, 4.60560747663552377e+01, 1.00423278151557036e-01, 3.98316125639875535e-03, 5.00250001920760724e+02, 1.22664385848819825e+03, 1.22639202948327716e+03, 2.13071906407629935e-05, 6.55107361000745181e-02, 1.32224145152913509e-03, 8.31745095300354537e-02, 6.16094603320418710e-02, 1.00362725665226707e-01, 8.83096914604703104e-02, 3.30560362882283465e-01, 6.56457276708661031e+00
7668, 3.48755623349999979e+01, 4.60654205607477607e+01, 1.00799993073067404e-01, 3.97269586568166529e-03, 5.00250001920760951e+02, 1.22664398101695315e+03, 1.22639204895376724e+03, 2.13128248197132236e-05, 6.62758784803816753e-02, 1.32309841628986367e-03, 8.30258644935444601e-02, 6.15549013301688736e-02, 1.00642828810926385e-01, 8.82288557264945955e-02, 3.30774604072465506e-01, 6.55957764459749626e+00
7669, 3.48795280450000007e+01, 4.60747663551402837e+01, 1.01234597894901218e-01, 3.96160352385366722e-03, 5.00250001920761065e+02, 1.22664410315570240e+03, 1.22639207195860217e+03, 2.13184651376714872e-05, 6.64658953314189865e-02, 1.32396251877955787e-03, 8.28667223918533591e-02, 6.15016244323187966e-02, 1.01114175005141263e-01, 8.81471237176426337e-02, 3.30990629694889349e-01, 6.56751868566357544e+00
7670, 3.48838193059999995e+01, 4.60841121495328068e+01, 1.01578443820969214e-01, 3.94990221673878830e-03, 5.00250001920761008e+02, 1.22664422490611832e+03, 1.22639210198102091e+03, 2.13240989011497256e-05, 6.60786455888097285e-02, 1.32483269049379166e-03, 8.26979390379871115e-02, 6.14496288642998045e-02, 1.01489542589235801e-01, 8.80644936623800750e-02, 3.31208172623448149e-01, 6.57103163696316450e+00
7671, 3.48880315779999961e+01, 4.60934579439253298e+01, 1.01822991547017475e-01, 3.93758979535752899e-03, 5.00250001920760894e+02, 1.22664434626986281e+03, 1.22639213748766815e+03, 2.13297160418358523e-05, 6.51357608211596689e-02, 1.32570775361483392e-03, 8.26605837537442295e-02, 6.13989137409084312e-02, 1.01760713191673124e-01, 8.79809637712926501e-02, 3.31426938403708515e-01, 6.56978857241529379e+00
7672, 3.48921193070000015e+01, 4.61028037383178528e+01, 1.01963839176924323e-01, 3.92464736012957012e-03, 5.00250001920761065e+02, 1.22664446724859044e+03, 1.22639216394878849e+03, 2.13353092527195543e-05, 6.36807796406103216e-02, 1.32658651280358414e-03, 8.26729366082843281e-02, 6.13494780916191210e-02, 1.01923445892318415e-01, 8.78965322903492718e-02, 3.31646628200895632e-01, 6.56344583424270045e+00
7673, 3.48961981280000018e+01, 4.61121495327103759e+01, 1.02253675863840057e-01, 3.93633248234264831e-03, 5.00250001920760951e+02, 1.22664458784394128e+03, 1.22639218477163604e+03, 2.13408738681550051e-05, 6.30377298878220943e-02, 1.32746783712808401e-03, 8.26314189076887973e-02, 6.13013208848629115e-02, 1.02129467939074500e-01, 8.78111975585691013e-02, 3.31866959282021090e-01, 6.55164461391459163e+00
7674, 3.49001811799999970e+01, 4.61214953271028989e+01, 1.02670662613879971e-01, 3.95314579424871099e-03, 5.00250001920760894e+02, 1.22664470805754218e+03, 1.22639220959679824e+03, 2.13464074979803482e-05, 6.41108013584977543e-02, 1.32835073114869308e-03, 8.25789053670109990e-02, 6.12544410438411319e-02, 1.02578718162042490e-01, 8.77249580708568677e-02, 3.32087682787173377e-01, 6.53401975517680533e+00
7675, 3.49042083249999990e+01, 4.61308411214954219e+01, 1.02993230550785658e-01, 3.96897635890533940e-03, 5.00250001920761065e+02, 1.22664482789100998e+03, 1.22639224033156916e+03, 2.13519094521066673e-05, 6.50657330074976559e-02, 1.32923439726372701e-03, 8.25956980323831330e-02, 6.12088374480772024e-02, 1.02928783967082826e-01, 8.76378125469890329e-02, 3.32308599315932041e-01, 6.51021636379933710e+00
7676, 3.49082450479999977e+01, 4.61401869158879450e+01, 1.03214970387927568e-01, 3.98377514524425429e-03, 5.00250001920761065e+02, 1.22664494734595473e+03, 1.22639227091915291e+03, 2.13573800147033757e-05, 6.58865958289907988e-02, 1.33011829097054012e-03, 8.25570863062670690e-02, 6.11645089172606765e-02, 1.03173311431784528e-01, 8.75497600061651282e-02, 3.32529572742635449e-01, 6.47991259627718819e+00
7677, 3.49124242580000015e+01, 4.61495327102804680e+01, 1.03333094386334950e-01, 3.99750011813042316e-03, 5.00250001920760837e+02, 1.22664506642398646e+03, 1.22639229925987479e+03, 2.13628196435456688e-05, 6.65606405193425732e-02, 1.33100216743012442e-03, 8.24662928379141930e-02, 6.11214541768636821e-02, 1.03309428806262663e-01, 8.74607998436864043e-02, 3.32750541857530946e-01, 6.49165424669151658e+00
7678, 3.49163400139999993e+01, 4.61588785046729910e+01, 1.03614268280292118e-01, 4.01011675080527839e-03, 5.00250001920761122e+02, 1.22664518512672043e+03, 1.22639232497361195e+03, 2.13682281783374674e-05, 6.70789772268961387e-02, 1.33188611353649814e-03, 8.23274859834832173e-02, 6.10796718079290868e-02, 1.03523703852720556e-01, 8.73709319032202891e-02, 3.32971528384124471e-01, 6.56153997458626659e+00
7679, 3.49205694389999977e+01, 4.61682242990655141e+01, 1.04014877014426022e-01, 4.02159818433541101e-03, 5.00250001920760837e+02, 1.22664530345578009e+03, 1.22639234084721647e+03, 2.13736041409635948e-05, 6.74368383903096169e-02, 1.33277055687879009e-03, 8.23164861153187488e-02, 6.10391601859138905e-02, 1.03951276324931952e-01, 8.72801565359105913e-02, 3.33192639219697551e-01, 6.62442820600183602e+00
7680, 3.49247257560000008e+01, 4.61775700934580371e+01, 1.04318011901534169e-01, 4.03192505421501660e-03, 5.00250001920761122e+02, 1.22664542141280481e+03, 1.22639236752074748e+03, 2.13789442008295500e-05, 6.76334036681721096e-02, 1.33365624332783825e-03, 8.22546411333882344e-02, 6.09999174152536239e-02, 1.04276960963040968e-01, 8.71884746372071362e-02, 3.33414060831959680e-01, 6.67963346841405148e+00
7681, 3.49289122899999995e+01, 4.61869158878505601e+01, 1.04519725275289840e-01, 4.04108502585291598e-03, 5.00250001920761065e+02, 1.22664553899944121e+03, 1.22639240529507356e+03, 2.13842428609102566e-05, 6.76712461993060760e-02, 1.33454417906341927e-03, 8.21434377435394381e-02, 6.09619412673270550e-02, 1.04496616840874329e-01, 8.70958876540803700e-02, 3.33636044765855067e-01, 6.72656164337888285e+00
7682, 3.49329768249999972e+01, 4.61961554800340792e+01, 1.04618635716731356e-01, 4.04896627875661955e-03, 5.00250001920760837e+02, 1.22664565488736935e+03, 1.22639244510714661e+03, 2.13894379779422790e-05, 6.75571071827727604e-02, 1.33542289167581669e-03, 8.19878084194677337e-02, 6.09256388902452775e-02, 1.04608437276742655e-01, 8.70034638269270300e-02, 3.33855722918954212e-01, 6.76434248170451458e+00
7683, 3.49370575209999998e+01, 4.62053950722175983e+01, 1.04851096700357874e-01, 4.05569414539021407e-03, 5.00250001920761008e+02, 1.22664577041653888e+03, 1.22639246872276908e+03, 2.13945777605073633e-05, 6.72991803098163116e-02, 1.33630500715449779e-03, 8.19165521472673963e-02, 6.08905691448851372e-02, 1.04789551317947149e-01, 8.69101591766359705e-02, 3.34076251788624490e-01, 6.79318749622908413e+00
7684, 3.49412733099999997e+01, 4.62146346644011174e+01, 1.05234202600309107e-01, 4.06128527763067147e-03, 5.00250001920761179e+02, 1.22664588558858350e+03, 1.22639248754848404e+03, 2.13996479345141131e-05, 6.69053149376099415e-02, 1.33719321929394908e-03, 8.18536432660216112e-02, 6.08567290022379859e-02, 1.05194411961678336e-01, 8.68159771997286389e-02, 3.34298304823487491e-01, 6.81284867143540751e+00
7685, 3.49455677469999983e+01, 4.62238742565846366e+01, 1.05520498496139370e-01, 4.06574973461220138e-03, 5.00250001920760837e+02, 1.22664600040511050e+03, 1.22639250968057513e+03, 2.14046353004476795e-05, 6.71963834842690816e-02, 1.33808917068478574e-03, 8.17454843595976366e-02, 6.08241147531133064e-02, 1.05498170747843428e-01, 8.67209211992222839e-02, 3.34522292671196320e-01, 6.82319689924430595e+00
7686, 3.49495490950000018e+01, 4.62331138487681557e+01, 1.05708624312763955e-01, 4.06909439709036112e-03, 5.00250001920761179e+02, 1.22664611486771150e+03, 1.22639254240891523e+03, 2.14095280251735165e-05, 6.82639268150562889e-02, 1.33899358160138654e-03, 8.15931867659106941e-02, 6.07927222350600899e-02, 1.05699053408704613e-01, 8.66249943136901124e-02, 3.34748395400346399e-01, 6.82421534374666017e+00
7687, 3.49535117690000021e+01, 4.62422434458066292e+01, 1.05799082075065373e-01, 4.07128958922524549e-03, 5.00250001920760951e+02, 1.22664622762155705e+03, 1.22639257632873773e+03, 2.14142629549444318e-05, 6.91910989369464852e-02, 1.33989327960775534e-03, 8.14016257101922575e-02, 6.07628987755343269e-02, 1.05797018337150203e-01, 8.65293558832760656e-02, 3.34973319901938571e-01, 6.81613204915725923e+00
7688, 3.49575645719999955e+01, 4.62512643571660718e+01, 1.05877862384101587e-01, 4.07238247898728586e-03, 5.00250001920760951e+02, 1.22664633869669706e+03, 1.22639259929462128e+03, 2.14188357237192325e-05, 6.99755106768941426e-02, 1.34078705990635849e-03, 8.13234405202627464e-02, 6.07345931151889104e-02, 1.05837861719328102e-01, 8.64340252057343439e-02, 3.35196764976589845e-01, 6.79942517056695372e+00
7689, 3.49616338060000018e+01, 4.62601778767236169e+01, 1.06242535933629048e-01, 4.07243160332204819e-03, 5.00250001920760894e+02, 1.22664644812254983e+03, 1.22639261086426518e+03, 2.14232406193113390e-05, 7.06163304989913809e-02, 1.34167515735570840e-03, 8.12446533919827935e-02, 6.07077557041142551e-02, 1.06219293807708476e-01, 8.63390214564558195e-02, 3.35418789338927215e-01, 6.77463508982680906e+00
7690, 3.49657713280000024e+01, 4.62689852829530963e+01, 1.06514701405070758e-01, 4.07149570593355083e-03, 5.00250001920760837e+02, 1.22664655592787813e+03, 1.22639261212723204e+03, 2.14274734906669660e-05, 7.11137473870455949e-02, 1.34255835922072564e-03, 8.11288986245945060e-02, 6.06823384711158847e-02, 1.06503963341777530e-01, 8.62443631602510391e-02, 3.35639589805181493e-01, 6.74234934964539612e+00
7691, 3.49696758919999979e+01, 4.62776878391084168e+01, 1.06698482616492757e-01, 4.06962817349553873e-03, 5.00250001920760781e+02, 1.22664666214080671e+03, 1.22639261917623116e+03, 2.14315335498233365e-05, 7.14683684804234831e-02, 1.34343737617028725e-03, 8.09776801529654838e-02, 6.06582947572050502e-02, 1.06695614979472345e-01, 8.61500678627282329e-02, 3.35859344042571673e-01, 6.76924871264779959e+00
7692, 3.49738347850000011e+01, 4.62863903952637372e+01, 1.06800302423606552e-01, 4.06685332362345577e-03, 5.00250001920760837e+02, 1.22664676804785427e+03, 1.22639263525096794e+03, 2.14354675664881013e-05, 7.16828332349932207e-02, 1.34432579402870385e-03, 8.08482778949547315e-02, 6.06353124418992778e-02, 1.06800299208538743e-01, 8.60550171879438941e-02, 3.36081448507176084e-01, 6.83567608006202310e+00
7693, 3.49780125220000002e+01, 4.62950929514190577e+01, 1.06824200695015165e-01, 4.06318769049427049e-03, 5.00250001920760951e+02, 1.22664687365022178e+03, 1.22639265816881402e+03, 2.14392771186925927e-05, 7.17526829948471473e-02, 1.34522532396145773e-03, 8.07573243243174116e-02, 6.06133881405094624e-02, 1.06821562936737349e-01, 8.59592141718120983e-02, 3.36306330990364166e-01, 6.89488215745276012e+00
7694, 3.49821253679999984e+01, 4.63037955075743781e+01, 1.07063146846655868e-01, 4.05863890831808030e-03, 5.00250001920760837e+02, 1.22664697894906840e+03, 1.22639267759212498e+03, 2.14429685696099012e-05, 7.18903202878491271e-02, 1.34613608971816969e-03, 8.07218280251876669e-02, 6.05925182249375319e-02, 1.07050079499344683e-01, 8.58626609801676627e-02, 3.36534022429542556e-01, 6.94649790653279453e+00
7695, 3.49861796739999988e+01, 4.63124980637296986e+01, 1.07347236758517886e-01, 4.05321417742501508e-03, 5.00250001920760837e+02, 1.22664708394555873e+03, 1.22639268925285228e+03, 2.14465503653269963e-05, 7.24124946817261833e-02, 1.34705750267623313e-03, 8.06541596012415596e-02, 6.05726990384974351e-02, 1.07342912756504760e-01, 8.57653594266993557e-02, 3.36764375669058591e-01, 6.99022291828395215e+00
7696, 3.49901610129999980e+01, 4.63212006198850190e+01, 1.07549048815836046e-01, 4.04692434037012393e-03, 5.00250001920761008e+02, 1.22664718864085489e+03, 1.22639270002541798e+03, 2.14500313944457788e-05, 7.28735687720554193e-02, 1.34798893546380890e-03, 8.05548712894160329e-02, 6.05539269777935624e-02, 1.07548826522770008e-01, 8.56673113367785871e-02, 3.36997233865952150e-01, 7.02581590985437199e+00
7697, 3.49941549850000015e+01, 4.63299031760403395e+01, 1.07672613772069353e-01, 4.03978357440586307e-03, 5.00250001920760951e+02, 1.22664729303612421e+03, 1.22639271489348221e+03, 2.14534204624136580e-05, 7.32704676959058665e-02, 1.34892989686722048e-03, 8.04241060862398993e-02, 6.05361984551658142e-02, 1.07671165690067419e-01, 8.55685186589726088e-02, 3.37232474216804801e-01, 7.05308834330927503e+00
7698, 3.49980582970000000e+01, 4.63386057321956599e+01, 1.07722902209316948e-01, 4.03180817870880601e-03, 5.00250001920760951e+02, 1.22664739713253880e+03, 1.22639273590960693e+03, 2.14567260125600910e-05, 7.37454371976534739e-02, 1.34987998383957796e-03, 8.03438632381835993e-02, 6.05195098285742708e-02, 1.07714291522061467e-01, 8.54689834712475394e-02, 3.37469995959894575e-01, 7.07190073156285326e+00
7699, 3.50020074150000013e+01, 4.63473082883509804e+01, 1.07783426783570419e-01, 4.02301588986792892e-03, 5.00250001920761065e+02, 1.22664750093126804e+03, 1.22639275907185629e+03, 2.14599557054021790e-05, 7.49311553873634045e-02, 1.35083880439609404e-03, 8.02652858994373358e-02, 6.05038573438551192e-02, 1.07779340505265206e-01, 8.53687079717494884e-02, 3.37709701099023651e-01, 7.08216133399410097e+00
7700, 3.50063546209999998e+01, 4.63560108445063008e+01, 1.08080588165552036e-01, 4.01342567522721544e-03, 5.00250001920761008e+02, 1.22664760443348860e+03, 1.22639278039858414e+03, 2.14631159166671588e-05, 7.59834008583072790e-02, 1.35180593022525336e-03, 8.01580278370471605e-02, 6.04892370983698413e-02, 1.08080361712700648e-01, 8.52676944764156342e-02, 3.37951482556313409e-01, 7.08382677855194132e+00
7701, 3.50102628029999963e+01, 4.63647134006616213e+01, 1.08297383821249579e-01, 4.00305767099921189e-03, 5.00250001920760667e+02, 1.22664770764038508e+03, 1.22639278850737469e+03, 2.14662113035391809e-05, 7.68866037037727185e-02, 1.35278087799345294e-03, 8.00233504922402972e-02, 6.04756450217986408e-02, 1.08296059899489067e-01, 8.51659454204379551e-02, 3.38195219498363564e-01, 7.07690400698990452e+00
7702, 3.50142632669999969e+01, 4.63734159568169417e+01, 1.08439755047856953e-01, 3.99193309939701972e-03, 5.00250001920760951e+02, 1.22664781055315188e+03, 1.22639280189857163e+03, 2.14692445178865706e-05, 7.76246322821453894e-02, 1.35376310694637278e-03, 7.99186334106171681e-02, 6.04630768680475411e-02, 1.08431630103684465e-01, 8.50634633587898648e-02, 3.38440776736593452e-01, 7.06145309119242981e+00
7703, 3.50183416579999971e+01, 4.63821185129722622e+01, 1.08514208874801316e-01, 3.98007414545081643e-03, 5.00250001920760781e+02, 1.22664791317299478e+03, 1.22639282231293146e+03, 2.14722160839820915e-05, 7.81810247062054153e-02, 1.35475202281928561e-03, 7.98446978125241374e-02, 6.04515282130676512e-02, 1.08492946144306560e-01, 8.49602509640990655e-02, 3.38688005704821327e-01, 7.03759065189685895e+00
7704, 3.50223036209999989e+01, 4.63908210691275826e+01, 1.08527394032983990e-01, 3.96750382362691043e-03, 5.00250001920760951e+02, 1.22664801550112588e+03, 1.22639284527608743e+03, 2.14751244360500839e-05, 7.85393489252588922e-02, 1.35574698044887238e-03, 7.97407834838679275e-02, 6.04409944540894167e-02, 1.08486221492002682e-01, 8.48563110217822048e-02, 3.38936745112217885e-01, 7.00549363329669905e+00
7705, 3.50262872939999994e+01, 4.63995236252829031e+01, 1.08756145705928037e-01, 3.95424586542820339e-03, 5.00250001920761008e+02, 1.22664811753876643e+03, 1.22639287066150496e+03, 2.14779661043735312e-05, 7.86837066244617661e-02, 1.35674727858742477e-03, 7.96093740405838524e-02, 6.04314708065183254e-02, 1.08754263537020279e-01, 8.47516464225155780e-02, 3.39186819646856097e-01, 6.97679045965201361e+00
7706, 3.50303282349999989e+01, 4.64082261814382235e+01, 1.08996500625994128e-01, 3.94032464886541912e-03, 5.00250001920760837e+02, 1.22664821928714719e+03, 1.22639289860731628e+03, 2.14807360317381595e-05, 7.85993818247666259e-02, 1.35775214204831261e-03, 7.94526246227291733e-02, 6.04229522961181181e-02, 1.08987300815706761e-01, 8.46462601519847035e-02, 3.39438035512078184e-01, 7.04740535619527630e+00
7707, 3.50343817489999978e+01, 4.64169287375935440e+01, 1.09165442122376777e-01, 3.92576518211326143e-03, 5.00250001920760894e+02, 1.22664832074749847e+03, 1.22639291509514715e+03, 2.14834279930653734e-05, 7.82736175711145760e-02, 1.35876068941240507e-03, 7.94001983201761269e-02, 6.04154337461762364e-02, 1.09142702664608432e-01, 8.45401552780278148e-02, 3.39690172353101283e-01, 7.11058569994005563e+00
7708, 3.50388482890000006e+01, 4.64256312937488644e+01, 1.09270995917539068e-01, 3.91059314829101702e-03, 5.00250001920761065e+02, 1.22664842192105539e+03, 1.22639293133046249e+03, 2.14860350833808490e-05, 7.76964865180648639e-02, 1.35977188877357325e-03, 7.93277360909551421e-02, 6.04089097616912207e-02, 1.09227914470670359e-01, 8.44333349358331736e-02, 3.39942972193393145e-01, 7.16588852093706752e+00
7709, 3.50427772389999959e+01, 4.64343338499041849e+01, 1.09320898812742262e-01, 3.89483501383683633e-03, 5.00250001920760951e+02, 1.22664852280905143e+03, 1.22639295063616305e+03, 2.14885502348980888e-05, 7.91583031929276038e-02, 1.36078450835139773e-03, 7.92230802037624804e-02, 6.04033747146142108e-02, 1.09250327906581776e-01, 8.43258023125251083e-02, 3.40196127087849409e-01, 7.21291207113405086e+00
7710, 3.50468400609999975e+01, 4.64430364060595053e+01, 1.09322170750647804e-01, 3.87851819758956631e-03, 5.00250001920760951e+02, 1.22664862341271419e+03, 1.22639297354979203e+03, 2.14909667231899050e-05, 8.07372527092533598e-02, 1.36179707203308879e-03, 7.90891157068734085e-02, 6.03988227352595317e-02, 1.09306485219202248e-01, 8.42175606330346910e-02, 3.40449268008272243e-01, 7.25130507827774373e+00
7711, 3.50508611949999960e+01, 4.64517389622148258e+01, 1.09576351714978870e-01, 3.86167129151757452e-03, 5.00250001920760951e+02, 1.22664872373326807e+03, 1.22639299592650354e+03, 2.14932786246197978e-05, 8.21543405265958704e-02, 1.36280783101608099e-03, 7.90491337086514506e-02, 6.03952477148242267e-02, 1.09552037105443548e-01, 8.41086131493650191e-02, 3.40701957754020068e-01, 7.28077680904483771e+00
7712, 3.50551207759999954e+01, 4.64604415183701462e+01, 1.09768692648179997e-01, 3.84432431809470128e-03, 5.00250001920761179e+02, 1.22664882377192816e+03, 1.22639302239079893e+03, 2.14954811919478124e-05, 8.33823659465027789e-02, 1.36381476117537499e-03, 7.90176514498509702e-02, 6.03926433225090292e-02, 1.09723148214553021e-01, 8.39989631350958471e-02, 3.40953690293843814e-01, 7.30110745515860415e+00
7713, 3.50591060020000000e+01, 4.64691440745254667e+01, 1.09903409995504867e-01, 3.82650900456527878e-03, 5.00250001920760951e+02, 1.22664892352990455e+03, 1.22639304589297126e+03, 2.14975711220187244e-05, 8.43937620433915098e-02, 1.36481559168646384e-03, 7.89360467578826414e-02, 6.03910030382682622e-02, 1.09829094100487343e-01, 8.38886138862288688e-02, 3.41203897921615873e-01, 7.31215827895724946e+00
7714, 3.50630961069999998e+01, 4.64778466306807871e+01, 1.09989494748710920e-01, 3.81246738717575060e-03, 5.00250001920761065e+02, 1.22664902300840095e+03, 1.22639307095917366e+03, 2.14995466983159835e-05, 8.51614650429578790e-02, 1.36580786457559723e-03, 7.88041957944378285e-02, 6.03903201992763289e-02, 1.09878684273666538e-01, 8.37775687284049025e-02, 3.41451966143899222e-01, 7.31388090638160993e+00
7715, 3.50671576359999975e+01, 4.64865491868361076e+01, 1.10034654612980995e-01, 3.81587836975008123e-03, 5.00250001920761065e+02, 1.22664912220861675e+03, 1.22639309652341763e+03, 2.15014078013466663e-05, 8.56599596691354215e-02, 1.36678901854595837e-03, 7.87802766665278986e-02, 6.03905880554097552e-02, 1.09879745753713592e-01, 8.36658310293911661e-02, 3.41697254636489256e-01, 7.30632513961999841e+00
7716, 3.50710967759999974e+01, 4.64952517429914280e+01, 1.10045009538316946e-01, 3.81910789984067287e-03, 5.00250001920760951e+02, 1.22664922113174885e+03, 1.22639311857705661e+03, 2.15031557905728223e-05, 8.58664562798318876e-02, 1.36775648516404883e-03, 7.88080732525510558e-02, 6.03917998270384893e-02, 1.09948312562586539e-01, 8.35534042148620426e-02, 3.41939121291012227e-01, 7.28964468098650364e+00
7717, 3.50750799479999955e+01, 4.65039542991467485e+01, 1.10202701132124714e-01, 3.82217694473159422e-03, 5.00250001920761065e+02, 1.22664931977899528e+03, 1.22639314154160024e+03, 2.15047932721206561e-05, 8.57621383274575488e-02, 1.36870778264776716e-03, 7.87897075736703340e-02, 6.03939487576498416e-02, 1.10127470439124478e-01, 8.34402917851811421e-02, 3.42176945661941401e-01, 7.26410021463404831e+00
7718, 3.50793631939999955e+01, 4.65126568553020689e+01, 1.10360285722146470e-01, 3.82511238937858350e-03, 5.00250001920761122e+02, 1.22664941815156067e+03, 1.22639316578714784e+03, 2.15063237759749474e-05, 8.53334052867276982e-02, 1.36964059291471915e-03, 7.87240821353592524e-02, 6.03970281544688875e-02, 1.10247269721049632e-01, 8.33264973312815710e-02, 3.42410148228679767e-01, 7.23005938228053679e+00
7719, 3.50835393989999957e+01, 4.65213594114573894e+01, 1.10477225975961810e-01, 3.82794632437826301e-03, 5.00250001920760610e+02, 1.22664951625065328e+03, 1.22639319307278288e+03, 2.15077513740347200e-05, 8.45730278181182488e-02, 1.37055281129577072e-03, 7.86105119594265322e-02, 6.04010314121609451e-02, 1.10318061071526585e-01, 8.32120245488391225e-02, 3.42638202823942750e-01, 7.18799331029314992e+00
7720, 3.50875609129999972e+01, 4.65300619676127099e+01, 1.10562073925704968e-01, 3.83071507060047355e-03, 5.00250001920761008e+02, 1.22664961407749070e+03, 1.22639322310871466e+03, 2.15090802755862782e-05, 8.34811293717988845e-02, 1.37144256463525246e-03, 7.84488190890443998e-02, 6.04059520174781636e-02, 1.10348710559184882e-01, 8.30968772515119358e-02, 3.42860641158813206e-01, 7.13846949346886461e+00
7721, 3.50917011199999962e+01, 4.65387645237680303e+01, 1.10621210746572496e-01, 3.83345794682583667e-03, 5.00250001920760837e+02, 1.22664971163330574e+03, 1.22639325248878185e+03, 2.15103144389088661e-05, 8.35587390211082748e-02, 1.37230820094953764e-03, 7.83019301807329343e-02, 6.04117835357576155e-02, 1.10346162093486869e-01, 8.29810593856952355e-02, 3.43077050237384107e-01, 7.16638904729943693e+00
7722, 3.50958902089999967e+01, 4.65474670799233508e+01, 1.10658765110162330e-01, 3.83621580680887017e-03, 5.00250001920760724e+02, 1.22664980891934056e+03, 1.22639328619521598e+03, 2.15114572365437910e-05, 8.51170310958282716e-02, 1.37314826061679272e-03, 7.83153994198755865e-02, 6.04185195828670502e-02, 1.10366451564190074e-01, 8.28645750505357381e-02, 3.43287065154198490e-01, 7.20938822403517854e+00
7723, 3.51001719019999996e+01, 4.65561696360786712e+01, 1.10676786479005251e-01, 3.83902939173307511e-03, 5.00250001920761122e+02, 1.22664990593685070e+03, 1.22639332496001998e+03, 2.15125112071749157e-05, 8.64424498723920798e-02, 1.37396144352903049e-03, 7.82870060300338011e-02, 6.04261537880085089e-02, 1.10481307250633570e-01, 8.27474285273865212e-02, 3.43490360882257983e-01, 7.24916356155079278e+00
7724, 3.51042177920000000e+01, 4.65648721922339917e+01, 1.10770683549029539e-01, 3.84193756147630482e-03, 5.00250001920760951e+02, 1.22665000268710082e+03, 1.22639335456789286e+03, 2.15134779193290393e-05, 8.74997310751101237e-02, 1.37474658758504186e-03, 7.82154683635321174e-02, 6.04346797534795269e-02, 1.10555041354654340e-01, 8.26296243221568694e-02, 3.43686646896260772e-01, 7.28809164471057169e+00
7725, 3.51082865850000019e+01, 4.65735747483893121e+01, 1.10877984718634207e-01, 3.84497548209915274e-03, 5.00250001920760894e+02, 1.22665009917135808e+03, 1.22639338148607089e+03, 2.15143579617581602e-05, 8.82564807554633568e-02, 1.37550267102194636e-03, 7.80998512512794674e-02, 6.04440910170498807e-02, 1.10597860467247330e-01, 8.25111672220423115e-02, 3.43875667755486836e-01, 7.31758895738787984e+00
