Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
65, 5.77273036999999989e-01, 1.57968219842078339e+00, 6.96377924914784036e-02, 5.00581591434396192e-03, 5.00250001920760837e+02, 1.22680228009768894e+03, 1.22631325673838001e+03, 4.57703608676540629e-06, 1.83290228051213935e-02, 1.14935715471100913e-04, 6.96376141238500279e-02, 1.89076030852496010e-02, 4.92821806893734699e-02, 4.19374055261872158e-02, 2.87339288677752082e-02, 2.30588215758584836e+00
66, 5.81561133000000008e-01, 1.59241910149894150e+00, 7.01591516129110165e-02, 5.00594848836293221e-03, 5.00250001920760667e+02, 1.22680130120170634e+03, 1.22631325401315007e+03, 4.64557239017240937e-06, 1.90048708393932078e-02, 1.16375784336397151e-04, 7.01590997683384926e-02, 1.92180641907365030e-02, 4.96877649869760518e-02, 4.26045045333418651e-02, 2.90939460840992890e-02, 2.32455912623703931e+00
67, 5.85910602999999974e-01, 1.60515600457709962e+00, 7.06547706248087243e-02, 5.00691693979557484e-03, 5.00250001920760837e+02, 1.22680031473813779e+03, 1.22631325133179416e+03, 4.71441922668893445e-06, 1.96731906253439226e-02, 1.17830295409856707e-04, 7.06547691882634110e-02, 1.95312413233821036e-02, 5.00875821185448322e-02, 4.32764380990808828e-02, 2.94575738524642111e-02, 2.34253935908407218e+00
68, 5.90154394999999998e-01, 1.61789290765525773e+00, 7.11247352467321015e-02, 5.00772108327763969e-03, 5.00250001920760724e+02, 1.22679932071848248e+03, 1.22631324870837125e+03, 4.78356931780497248e-06, 2.02884355109971513e-02, 1.19299199402304304e-04, 7.11247139981771442e-02, 1.98471422770372836e-02, 5.05071972217141646e-02, 4.39531866918707950e-02, 2.98247998505761225e-02, 2.35979121229324162e+00
69, 5.94703230000000027e-01, 1.63062981073341584e+00, 7.15693647782220943e-02, 5.00831791297448245e-03, 5.00250001920761122e+02, 1.22679831915451359e+03, 1.22631324597557204e+03, 4.85301537967509113e-06, 2.08361890584628055e-02, 1.20782424691267298e-04, 7.15692610574304444e-02, 2.01657749685260936e-02, 5.09339445205970603e-02, 4.46347303704205112e-02, 3.01956061728167989e-02, 2.37628187608849606e+00
70, 5.98916494999999993e-01, 1.64336671381157395e+00, 7.19892173345856867e-02, 5.00867000910883500e-03, 5.00250001920761008e+02, 1.22679731005828899e+03, 1.22631324299387688e+03, 4.92275021826648774e-06, 2.12985812456951661e-02, 1.22279908693082463e-04, 7.19889773167856628e-02, 2.04871474536217103e-02, 5.13548543160613907e-02, 4.53210487914860877e-02, 3.05699771732706391e-02, 2.39198132151738019e+00
71, 6.03155066999999989e-01, 1.65610361688973207e+00, 7.24330139946484097e-02, 5.00883451228538359e-03, 5.00250001920760837e+02, 1.22679629344214345e+03, 1.22631323976338626e+03, 4.99276683058904538e-06, 2.16546510378522669e-02, 1.23791610116524408e-04, 7.24328315113045573e-02, 2.08112679278350809e-02, 5.17696135263451471e-02, 4.60121212102977961e-02, 3.09479025291311202e-02, 2.40686546892524378e+00
72, 6.07325031000000015e-01, 1.66884051996789018e+00, 7.29343147623628119e-02, 5.00914456489335181e-03, 5.00250001920760610e+02, 1.22679526931870100e+03, 1.22631323665918285e+03, 5.06305842528277276e-06, 2.18811629626681076e-02, 1.25317506983428796e-04, 7.29342632647314582e-02, 2.11381447219128604e-02, 5.21781362560308007e-02, 4.67079264753279544e-02, 3.13293767458571737e-02, 2.42091806394943143e+00
73, 6.11451773000000087e-01, 1.68157742304604829e+00, 7.34077990751277748e-02, 5.00923410193885796e-03, 5.00250001920760951e+02, 1.22679423770087715e+03, 1.22631323371102735e+03, 5.13361839044722183e-06, 2.24167751158420442e-02, 1.26857590060281176e-04, 7.34077978533498599e-02, 2.14677862972654787e-02, 5.25805763382211841e-02, 4.74084430211834801e-02, 3.17143975150703389e-02, 2.43413205672815813e+00
74, 6.15618158999999943e-01, 1.69431432612420640e+00, 7.38541452164422907e-02, 5.00909183228129187e-03, 5.00250001920761008e+02, 1.22679319860188525e+03, 1.22631323067527023e+03, 5.20444023823644263e-06, 2.33174102824534879e-02, 1.28411856739125106e-04, 7.38541235825520698e-02, 2.18002012426932665e-02, 5.29904355168886870e-02, 4.81136488615662647e-02, 3.21029641847812991e-02, 2.44651079157538920e+00
75, 6.25322199000000079e-01, 1.70705122920236452e+00, 7.42743234921736384e-02, 5.00871475034868861e-03, 5.00250001920760837e+02, 1.22679215203523381e+03, 1.22631322758530632e+03, 5.27551753773449373e-06, 2.41406865098180018e-02, 1.29980306930373016e-04, 7.42742223688006298e-02, 2.21353982723939031e-02, 5.34196268483459885e-02, 4.88235215828634328e-02, 3.24950767325932477e-02, 2.45806886684801151e+00
76, 6.36764473000000053e-01, 1.71978813228052263e+00, 7.46695363416699787e-02, 5.00945098563098951e-03, 5.00250001920760610e+02, 1.22679109801474851e+03, 1.22631322434129424e+03, 5.34684383864338694e-06, 2.48573502630645878e-02, 1.31562941067630776e-04, 7.46693085816441254e-02, 2.24733862250390062e-02, 5.38427069408958028e-02, 4.95380383384091127e-02, 3.28907352669077016e-02, 2.46883243299161537e+00
77, 6.54347283000000002e-01, 1.73252503535868074e+00, 7.50884600275438518e-02, 5.01019026004647337e-03, 5.00250001920760951e+02, 1.22679003655455631e+03, 1.22631322106078869e+03, 5.41841258727792136e-06, 2.54340843107866768e-02, 1.33159759748776712e-04, 7.50883005390922259e-02, 2.28141740636967870e-02, 5.42593503104272998e-02, 5.02571758432938803e-02, 3.32899399371941185e-02, 2.47883878020132142e+00
78, 6.58553755000000018e-01, 1.74526193843683886e+00, 7.55631070965210871e-02, 5.01059339387666027e-03, 5.00250001920760837e+02, 1.22678896766911134e+03, 1.22631321801833656e+03, 5.49021703816002966e-06, 2.58351748619806421e-02, 1.34770764234606465e-04, 7.55630657304280223e-02, 2.31577708762893790e-02, 5.46694852909506840e-02, 5.09809103695123070e-02, 3.36926910586516706e-02, 2.48813517561126041e+00
79, 6.62736442000000037e-01, 1.75799884151499697e+00, 7.60091339057693410e-02, 5.01090236082824513e-03, 5.00250001920760951e+02, 1.22678789137318631e+03, 1.22631321510785938e+03, 5.56225016648876168e-06, 2.60250849866758109e-02, 1.36395956926174759e-04, 7.60091335163803200e-02, 2.35041858761877547e-02, 5.50733081868569549e-02, 5.17092177411711540e-02, 3.40989892315437110e-02, 2.49677699213320814e+00
80, 6.66953353000000027e-01, 1.77073574459315508e+00, 7.64279812561711180e-02, 5.01138074758547981e-03, 5.00250001920760951e+02, 1.22678680768188610e+03, 1.22631321204656024e+03, 5.63450458791602783e-06, 2.63203530056800548e-02, 1.38035341087892931e-04, 7.64279586152301488e-02, 2.38534284025691753e-02, 5.54793781551325901e-02, 5.24420733294467048e-02, 3.45088352719732233e-02, 2.50482522786445783e+00
81, 6.71135389000000027e-01, 1.78347264767131319e+00, 7.68213155734356612e-02, 5.01153693379256804e-03, 5.00250001920760894e+02, 1.22678571661064825e+03, 1.22631320920425992e+03, 5.70697249201588219e-06, 2.75112066207940757e-02, 1.39688919424613465e-04, 7.68212212700835617e-02, 2.42055079203148983e-02, 5.59089262713336962e-02, 5.31794520469945839e-02, 3.49222298561533348e-02, 2.51234356186682239e+00
82, 6.75381155000000066e-01, 1.79550194502290683e+00, 7.71709483970136334e-02, 5.01138704858826618e-03, 5.00250001920760951e+02, 1.22678467939237544e+03, 1.22631320643638264e+03, 5.77560324057052341e-06, 2.85277142557873627e-02, 1.41263657384895603e-04, 7.71707518875830445e-02, 2.45406411089331908e-02, 5.63086780677024487e-02, 5.38799954788409460e-02, 3.53159143462238520e-02, 2.53483245741430707e+00
83, 6.79490864999999999e-01, 1.80686294807718983e+00, 7.75168627857964337e-02, 5.01300282706286168e-03, 5.00250001920760951e+02, 1.22678369377818990e+03, 1.22631320376810390e+03, 5.84058338457495528e-06, 2.93526966360068975e-02, 1.42762551481587555e-04, 7.75167323305495370e-02, 2.48594946783328268e-02, 5.66807258450740328e-02, 5.45452837866567744e-02, 3.56906378703969046e-02, 2.54111375493132430e+00
84, 6.83676046999999953e-01, 1.81822395113147284e+00, 7.79169879978391100e-02, 5.01403074121093122e-03, 5.00250001920760951e+02, 1.22678270232871546e+03, 1.22631320126425453e+03, 5.90571441496571670e-06, 3.00091506050830306e-02, 1.44272814670327567e-04, 7.79169482983666645e-02, 2.51806274466308093e-02, 5.70474444939350830e-02, 5.52141122452805763e-02, 3.60682036675819204e-02, 2.58036621590888871e+00
85, 6.87821824999999998e-01, 1.82958495418575584e+00, 7.82947986526205258e-02, 5.01386670503506989e-03, 5.00250001920760894e+02, 1.22678170505583398e+03, 1.22631319889237784e+03, 5.97098912112590034e-06, 3.04607935765016484e-02, 1.45794447087861558e-04, 7.82947962009473142e-02, 2.55040464383196643e-02, 5.74090208322225251e-02, 5.58864617539239356e-02, 3.64486117719654071e-02, 2.60614790350537273e+00
86, 6.92212472999999995e-01, 1.84094595724003884e+00, 7.86517359337086663e-02, 5.01234540794096971e-03, 5.00250001920760951e+02, 1.22678070197166176e+03, 1.22631319669390200e+03, 6.03640000437841614e-06, 3.06739049904887866e-02, 1.47327400316761613e-04, 7.86517281743504271e-02, 2.58297587427653991e-02, 5.77668207059474290e-02, 5.65623128909410605e-02, 3.68318500791903411e-02, 2.61838444786364599e+00
87, 6.96558698000000032e-01, 1.85230696029432185e+00, 7.89893015540172466e-02, 5.01199267170174961e-03, 5.00250001920761008e+02, 1.22677969308855018e+03, 1.22631319464323315e+03, 6.10193948189751393e-06, 3.06201314950173206e-02, 1.48871612382095491e-04, 7.89892555912045380e-02, 2.61577715421253167e-02, 5.81489169583240331e-02, 5.72416459279388168e-02, 3.72179030955238979e-02, 2.63707128280755532e+00
88, 7.00774977999999993e-01, 1.86366796334860485e+00, 7.93089495976915387e-02, 5.01257232551359424e-03, 5.00250001920760951e+02, 1.22677867841909119e+03, 1.22631319235797810e+03, 6.16759991682228450e-06, 3.11018316057787812e-02, 1.50427022858816444e-04, 7.93088401230371415e-02, 2.64880921121485313e-02, 5.85234847177520737e-02, 5.79244408248515627e-02, 3.76067557147040307e-02, 2.64333058383443875e+00
89, 7.04930834999999978e-01, 1.87502896640288785e+00, 7.96119849152135128e-02, 5.01282662273782025e-03, 5.00250001920760951e+02, 1.22677765797611050e+03, 1.22631318991159333e+03, 6.23337363994528632e-06, 3.24147092029076420e-02, 1.51993575814928433e-04, 7.96117918631662896e-02, 2.68207278168229347e-02, 5.88934067351427823e-02, 5.86106772222601893e-02, 3.79983939537320292e-02, 2.63370110643755950e+00
90, 7.09130264000000010e-01, 1.88638996945717086e+00, 7.99737968691633383e-02, 5.01275068125220640e-03, 5.00250001920760894e+02, 1.22677663177268369e+03, 1.22631318750355285e+03, 6.29925301138719898e-06, 3.35716677310860592e-02, 1.53571220860318448e-04, 7.99737445831172344e-02, 2.71556861053885851e-02, 5.92618575926474878e-02, 5.93003344364730206e-02, 3.83928052150796784e-02, 2.69855740271783917e+00
91, 7.13984521999999955e-01, 1.89775097251145386e+00, 8.03364356205600177e-02, 5.01559853546087054e-03, 5.00250001920760837e+02, 1.22677559982212551e+03, 1.22631318537484503e+03, 6.36523050901463597e-06, 3.45217107834756912e-02, 1.55159915704944633e-04, 8.03364264564177949e-02, 2.74929745124056768e-02, 5.96250642168952016e-02, 5.99933914571176841e-02, 3.87899789262361253e-02, 2.74621227080841956e+00
92, 7.18823882999999997e-01, 1.90911197556573686e+00, 8.06796222054774054e-02, 5.01956061352788144e-03, 5.00250001920760837e+02, 1.22677456213800133e+03, 1.22631318341714655e+03, 6.43129881814025372e-06, 3.52150613657158731e-02, 1.56759629409808203e-04, 8.06796216215620171e-02, 2.78326006593358904e-02, 6.00166732233236785e-02, 6.06898269454086148e-02, 3.91899073524520358e-02, 2.77588802266459789e+00
93, 7.24879118000000044e-01, 1.92047297862001987e+00, 8.10051268544872277e-02, 5.02210321717218907e-03, 5.00250001920760837e+02, 1.22677351873412499e+03, 1.22631318114789428e+03, 6.49745090372920848e-06, 3.56067914826023457e-02, 1.58370344518017023e-04, 8.10051090885076097e-02, 2.81745722564134549e-02, 6.04013798004728875e-02, 6.13896192314267175e-02, 3.95925861295043091e-02, 2.78730333598619984e+00
94, 7.29353583000000083e-01, 1.93183398167430287e+00, 8.13144700587758312e-02, 5.02275623492202256e-03, 5.00250001920761122e+02, 1.22677246962456775e+03, 1.22631317862367587e+03, 6.56368005378598803e-06, 3.56606276688409898e-02, 1.59992056659043175e-04, 8.13144151175618224e-02, 2.85188971042964166e-02, 6.07782922215004476e-02, 6.20927463092667484e-02, 3.99980141647608076e-02, 2.78070766583018969e+00
95, 7.34094067999999988e-01, 1.94319498472858587e+00, 8.16088486470201019e-02, 5.02114506850061346e-03, 5.00250001920760951e+02, 1.22677141482365414e+03, 1.22631317627094768e+03, 6.62997988784924756e-06, 3.53525359531813785e-02, 1.61624771020380757e-04, 8.16087396078933325e-02, 2.88655830954207201e-02, 6.11482871089435373e-02, 6.27991858294816019e-02, 4.04061927550953201e-02, 2.80935541576679171e+00
96, 7.38878806999999971e-01, 1.95455598778286888e+00, 8.19070823656393027e-02, 5.01853835248673545e-03, 5.00250001920761065e+02, 1.22677035434597406e+03, 1.22631317435282494e+03, 6.69634432966874514e-06, 3.60830364286482547e-02, 1.63268496026535028e-04, 8.19070193390216694e-02, 2.92146382151538229e-02, 6.15125690785551932e-02, 6.35089150889307091e-02, 4.08171240066337454e-02, 2.83510524202777958e+00
97, 7.50544199999999995e-01, 1.96591699083715188e+00, 8.22534774405525027e-02, 5.01977108257567559e-03, 5.00250001920760610e+02, 1.22676928820638182e+03, 1.22631317280026701e+03, 6.76276754914333385e-06, 3.77294667807115056e-02, 1.64923235549921534e-04, 8.22534580285918249e-02, 2.95660705428983928e-02, 6.18797062152733335e-02, 6.42219110189214265e-02, 4.12308088874804302e-02, 2.84410795698680241e+00
98, 7.78552244000000004e-01, 1.97727799389143488e+00, 8.25827990117784239e-02, 5.02155677021019417e-03, 5.00250001920761065e+02, 1.22676821642000664e+03, 1.22631317135047811e+03, 6.82924388442476175e-06, 3.91514809376506540e-02, 1.66588981779770503e-04, 8.25827974170115636e-02, 2.99198882533179729e-02, 6.22732108719533661e-02, 6.49381501732229638e-02, 4.16472454449426238e-02, 2.88604594182117946e+00
99, 7.98558987000000053e-01, 1.98863899694571789e+00, 8.28968418954465908e-02, 5.02182303192981287e-03, 5.00250001920760837e+02, 1.22676713900225513e+03, 1.22631316889102595e+03, 6.89576775885027649e-06, 4.02795796477408638e-02, 1.68265711191067994e-04, 8.28968392947916910e-02, 3.02760996178513334e-02, 6.26582469650835278e-02, 6.56576087178948886e-02, 4.20664277977670364e-02, 2.91820915375686285e+00
100, 8.08859897000000050e-01, 2.00000000000000089e+00, 8.31969322556555674e-02, 5.02031856249482260e-03, 5.00250001920760951e+02, 1.22676605596881814e+03, 1.22631316638056387e+03, 6.96233360746629827e-06, 4.10492894846025899e-02, 1.69953385638292056e-04, 8.31969134032833624e-02, 3.06347130066444186e-02, 6.30354457471743734e-02, 6.63802624246762063e-02, 4.24883464095729760e-02, 2.92819867409203827e+00
101, 9.93025696000000013e-01, 2.01123595505618047e+00, 8.34808156461109147e-02, 5.01694097762486399e-03, 5.00250001920760951e+02, 1.22676497934843928e+03, 1.22631316448788471e+03, 7.02820253721241648e-06, 4.14046218687659090e-02, 1.71633205471160270e-04, 8.34807667469463638e-02, 3.09917500456592353e-02, 6.34018196022274605e-02, 6.70980805328664082e-02, 4.29083013677901345e-02, 2.93572523139010944e+00
102, 9.97560424999999973e-01, 2.02234566342633570e+00, 8.37493416880620012e-02, 5.01417994743624980e-03, 5.00250001920761008e+02, 1.22676390945519324e+03, 1.22631316254587045e+03, 7.09336091256390732e-06, 4.13219427305407463e-02, 1.73304603341932072e-04, 8.37492492264418076e-02, 3.13471017265089941e-02, 6.37588507016150080e-02, 6.78108586563319904e-02, 4.33261508354829891e-02, 2.98795198686028307e+00
103, 1.00228889700000012e+00, 2.03333054361255661e+00, 8.40241302290392900e-02, 5.02483727859897537e-03, 5.00250001920760894e+02, 1.22676284634871490e+03, 1.22631316034456381e+03, 7.15781078541444131e-06, 4.07981323974133878e-02, 1.74967430942787959e-04, 8.40240891965045034e-02, 3.17007430000705581e-02, 6.41081813601630801e-02, 6.85185624833926227e-02, 4.37418577356969429e-02, 3.02008683697808866e+00
104, 1.00652715900000000e+00, 2.04419199817870778e+00, 8.43284537736311152e-02, 5.04177571701096023e-03, 5.00250001920761065e+02, 1.22676179008469603e+03, 1.22631315797404341e+03, 7.22155444288540877e-06, 4.05689397823512654e-02, 1.76621572290217293e-04, 8.43284377870401891e-02, 3.20526499035960824e-02, 6.44812132935101562e-02, 6.92211605572812388e-02, 4.41553930725543387e-02, 3.03264879179666247e+00
105, 1.01075996000000012e+00, 2.05505345274485896e+00, 8.46211342476557854e-02, 5.06151605267422897e-03, 5.00250001920760837e+02, 1.22676072876198577e+03, 1.22631315466321121e+03, 7.28531078528940405e-06, 4.24272784439992945e-02, 1.78285700769874534e-04, 8.46211312190660037e-02, 3.24067910786948327e-02, 6.48484458383126600e-02, 6.99265655837848915e-02, 4.45714251924686500e-02, 3.03868799208504647e+00
106, 1.01488378700000004e+00, 2.06591490731101013e+00, 8.49030885445182376e-02, 5.07727742346372139e-03, 5.00250001920761065e+02, 1.22675966239582181e+03, 1.22631315121340731e+03, 7.34907448456663524e-06, 4.40532533152399319e-02, 1.79959876737281939e-04, 8.49030883107967649e-02, 3.27631743795187211e-02, 6.52086899047379931e-02, 7.06347543636521441e-02, 4.49899691843205288e-02, 3.08448312840073990e+00
107, 1.01903611700000019e+00, 2.07677636187716130e+00, 8.51747973850908446e-02, 5.08684131711117146e-03, 5.00250001920761122e+02, 1.22675859100170010e+03, 1.22631314815037786e+03, 7.41283993565473202e-06, 4.53812285689992531e-02, 1.81644167297987866e-04, 8.51747898186792640e-02, 3.31218077618824630e-02, 6.55630094557498322e-02, 7.13457033502616356e-02, 4.54110418244970324e-02, 3.10449532207223289e+00
108, 1.02319626199999991e+00, 2.08763781644331248e+00, 8.54364437502700969e-02, 5.08791906170516939e-03, 5.00250001920760837e+02, 1.22675751459538606e+03, 1.22631314534705552e+03, 7.47660118938117382e-06, 4.63509497441254512e-02, 1.83338635338118635e-04, 8.54364178838972477e-02, 3.34826992908099849e-02, 6.59127092703815087e-02, 7.20593886323684790e-02, 4.58346588345296541e-02, 3.10549912328339772e+00
109, 1.02745322900000025e+00, 2.09849927100946365e+00, 8.56881395916009037e-02, 5.07822866276423299e-03, 5.00250001920761065e+02, 1.22675643319291476e+03, 1.22631314276465218e+03, 7.54035188244825110e-06, 4.69118627932112175e-02, 1.85043320151529335e-04, 8.56880840637318786e-02, 3.38458571421191914e-02, 6.62592214938268614e-02, 7.27757859060818441e-02, 4.62608300378823251e-02, 3.18042396087299739e+00
110, 1.03179906300000024e+00, 2.10936072557561483e+00, 8.59301879605507829e-02, 5.07370327293564256e-03, 5.00250001920760837e+02, 1.22675534681059980e+03, 1.22631313901868748e+03, 7.60408517271192501e-06, 4.70270385919004524e-02, 1.86758217029889316e-04, 8.59300928576062772e-02, 3.42112896048548734e-02, 6.66195173009996172e-02, 7.34948704455460344e-02, 4.66895542574723640e-02, 3.23108517879086587e+00
111, 1.03596351600000025e+00, 2.12022218014176600e+00, 8.62010044680947968e-02, 5.06449111091187600e-03, 5.00250001920760837e+02, 1.22675425546503857e+03, 1.22631313589579941e+03, 7.66779371276273680e-06, 4.66763003067476659e-02, 1.88483263682220431e-04, 8.62009755152397666e-02, 3.45790050863614903e-02, 6.69854465627337109e-02, 7.42166170783731677e-02, 4.71208159205550731e-02, 3.25671220945066864e+00
